Order ID,Country,City,State,Postal Code,Region
CA-2015-129770,United States,Las Cruces,New Mexico,88001,West
CA-2015-115798,United States,Newark,Delaware,19711,East
CA-2017-122707,United States,Hoover,Alabama,35244,South
CA-2016-165015,United States,Newark,Ohio,43055,East
CA-2014-149244,United States,San Diego,California,92037,West
CA-2015-140144,United States,San Francisco,California,94122,West
CA-2017-163321,United States,Jacksonville,North Carolina,28540,South
CA-2014-155887,United States,Franklin,Massachusetts,2038,East
US-2015-165449,United States,Frisco,Texas,75034,Central
CA-2015-110247,United States,Tallahassee,Florida,32303,South
US-2014-141257,United States,Seattle,Washington,98115,West
CA-2014-154669,United States,Vacaville,California,95687,West
CA-2014-158029,United States,Los Angeles,California,90008,West
CA-2015-155306,United States,San Francisco,California,94122,West
CA-2016-127775,United States,New York City,New York,10035,East
CA-2016-146171,United States,Columbus,Georgia,31907,South
CA-2014-129574,United States,Murray,Utah,84107,West
CA-2017-126536,United States,San Francisco,California,94110,West
CA-2017-165757,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-167752,United States,Philadelphia,Pennsylvania,19134,East
US-2015-122140,United States,Dallas,Texas,75220,Central
CA-2016-163986,United States,Waukesha,Wisconsin,53186,Central
CA-2017-158967,United States,Fort Lauderdale,Florida,33311,South
CA-2016-131576,United States,Detroit,Michigan,48205,Central
CA-2017-143455,United States,Springfield,Ohio,45503,East
CA-2016-144729,United States,San Diego,California,92037,West
CA-2015-127019,United States,Colorado Springs,Colorado,80906,West
CA-2015-138534,United States,Bakersfield,California,93309,West
CA-2017-108322,United States,Pompano Beach,Florida,33068,South
CA-2017-167668,United States,New York City,New York,10035,East
CA-2017-146724,United States,Lakeville,Minnesota,55044,Central
CA-2016-139878,United States,Detroit,Michigan,48234,Central
US-2016-106677,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-116974,United States,Troy,Ohio,45373,East
CA-2015-149972,United States,Los Angeles,California,90036,West
US-2014-117744,United States,Corpus Christi,Texas,78415,Central
CA-2014-125514,United States,Omaha,Nebraska,68104,Central
CA-2014-154599,United States,Redondo Beach,California,90278,West
CA-2017-158743,United States,Little Rock,Arkansas,72209,South
CA-2016-153318,United States,Miami,Florida,33180,South
US-2015-110163,United States,Salem,Oregon,97301,West
CA-2017-143329,United States,Las Cruces,New Mexico,88001,West
CA-2015-159380,United States,San Francisco,California,94122,West
CA-2015-122623,United States,El Paso,Texas,79907,Central
CA-2015-148635,United States,Seattle,Washington,98115,West
CA-2015-135685,United States,Milwaukee,Wisconsin,53209,Central
CA-2015-104626,United States,Franklin,Massachusetts,2038,East
CA-2016-160500,United States,Encinitas,California,92024,West
CA-2017-100202,United States,Anaheim,California,92804,West
CA-2017-131016,United States,Arlington,Texas,76017,Central
US-2014-112914,United States,Houston,Texas,77041,Central
CA-2016-124149,United States,Lancaster,Ohio,43130,East
CA-2014-148915,United States,Portland,Oregon,97206,West
CA-2017-134649,United States,Hoover,Alabama,35244,South
CA-2017-110842,United States,Los Angeles,California,90036,West
CA-2016-147368,United States,Tallahassee,Florida,32303,South
US-2015-104185,United States,New York City,New York,10009,East
US-2014-125521,United States,Chesapeake,Virginia,23320,South
US-2017-135062,United States,Fayetteville,North Carolina,28314,South
CA-2017-135650,United States,Huntsville,Texas,77340,Central
CA-2017-112865,United States,Philadelphia,Pennsylvania,19140,East
US-2016-162852,United States,Woodstock,Illinois,60098,Central
CA-2017-138163,United States,Everett,Massachusetts,2149,East
CA-2017-152093,United States,Chicago,Illinois,60653,Central
CA-2017-157854,United States,Roswell,Georgia,30076,South
CA-2016-123617,United States,Palm Coast,Florida,32137,South
US-2016-128293,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-107342,United States,Columbus,Indiana,47201,Central
CA-2016-136371,United States,Oceanside,New York,11572,East
CA-2017-137344,United States,Franklin,Massachusetts,2038,East
CA-2017-169810,United States,Sioux Falls,South Dakota,57103,Central
CA-2016-128594,United States,San Diego,California,92037,West
CA-2016-154690,United States,Fayetteville,North Carolina,28314,South
CA-2017-138975,United States,Atlanta,Georgia,30318,South
CA-2017-106537,United States,Orlando,Florida,32839,South
US-2017-103828,United States,San Francisco,California,94122,West
CA-2016-115588,United States,Toledo,Ohio,43615,East
CA-2017-143861,United States,Saint Petersburg,Florida,33710,South
CA-2014-148040,United States,Tucson,Arizona,85705,West
CA-2017-135167,United States,Los Angeles,California,90036,West
CA-2017-137022,United States,San Diego,California,92105,West
US-2017-102638,United States,New York City,New York,10035,East
US-2016-167339,United States,San Diego,California,92037,West
CA-2016-152072,United States,Westfield,New Jersey,7090,East
CA-2016-102932,United States,Orange,New Jersey,7050,East
CA-2014-165540,United States,Woodstock,Illinois,60098,Central
CA-2016-130799,United States,San Francisco,California,94110,West
CA-2016-164483,United States,San Francisco,California,94122,West
US-2016-159856,United States,Tempe,Arizona,85281,West
CA-2017-102099,United States,Los Angeles,California,90008,West
CA-2017-164049,United States,Seattle,Washington,98105,West
CA-2014-142727,United States,Lake Charles,Louisiana,70601,South
CA-2017-139913,United States,Rochester,New York,14609,East
CA-2014-169033,United States,Long Beach,New York,11561,East
US-2016-164630,United States,Charlotte,North Carolina,28205,South
US-2015-114839,United States,Houston,Texas,77036,Central
CA-2015-166464,United States,New York City,New York,10035,East
CA-2017-124898,United States,Columbus,Georgia,31907,South
CA-2016-164035,United States,Chicago,Illinois,60610,Central
CA-2016-153577,United States,Highland Park,Illinois,60035,Central
CA-2014-127586,United States,Seattle,Washington,98115,West
CA-2017-121615,United States,Eagan,Minnesota,55122,Central
CA-2017-166415,United States,Seattle,Washington,98103,West
CA-2015-118444,United States,Coral Springs,Florida,33065,South
CA-2014-113929,United States,Hempstead,New York,11550,East
CA-2015-134747,United States,Noblesville,Indiana,46060,Central
CA-2017-155047,United States,Dallas,Texas,75220,Central
CA-2016-160129,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-164329,United States,San Francisco,California,94109,West
US-2015-141453,United States,Austin,Texas,78745,Central
CA-2014-156993,United States,Detroit,Michigan,48234,Central
CA-2014-157721,United States,Watertown,New York,13601,East
CA-2017-128629,United States,Columbus,Georgia,31907,South
CA-2017-158106,United States,Apple Valley,Minnesota,55124,Central
US-2017-120390,United States,Burlington,North Carolina,27217,South
CA-2017-143434,United States,Saginaw,Michigan,48601,Central
CA-2015-168564,United States,San Francisco,California,94109,West
US-2016-169040,United States,Seattle,Washington,98105,West
CA-2017-155880,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-126242,United States,Los Angeles,California,90049,West
CA-2016-166443,United States,San Francisco,California,94122,West
CA-2017-169859,United States,San Diego,California,92024,West
CA-2017-134915,United States,Glendale,Arizona,85301,West
CA-2016-153353,United States,New York City,New York,10035,East
CA-2017-123638,United States,Watertown,New York,13601,East
CA-2017-168900,United States,Springfield,Ohio,45503,East
CA-2015-158456,United States,Los Angeles,California,90032,West
CA-2017-143665,United States,Seattle,Washington,98115,West
CA-2017-137428,United States,Oceanside,California,92054,West
CA-2014-162866,United States,Skokie,Illinois,60076,Central
CA-2017-167941,United States,Fayetteville,North Carolina,28314,South
CA-2017-111808,United States,Tulsa,Oklahoma,74133,Central
CA-2015-137512,United States,Allen,Texas,75002,Central
CA-2017-139773,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-134607,United States,Rochester,New York,14609,East
CA-2014-109232,United States,Mount Pleasant,South Carolina,29464,South
CA-2015-139850,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-131310,United States,Seattle,Washington,98115,West
US-2014-112872,United States,Springfield,Oregon,97477,West
CA-2016-139269,United States,Columbus,Georgia,31907,South
CA-2016-139010,United States,Los Angeles,California,90032,West
CA-2016-134376,United States,New York City,New York,10024,East
CA-2017-147291,United States,Detroit,Michigan,48227,Central
CA-2016-112893,United States,Stockton,California,95207,West
US-2014-150532,United States,Phoenix,Arizona,85023,West
CA-2014-138317,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-130610,United States,Sterling Heights,Michigan,48310,Central
CA-2017-104381,United States,Rochester,New York,14609,East
CA-2016-131499,United States,New York City,New York,10011,East
CA-2014-148761,United States,Eau Claire,Wisconsin,54703,Central
CA-2017-116519,United States,New York City,New York,10009,East
CA-2014-130729,United States,Rancho Cucamonga,California,91730,West
CA-2016-124772,United States,Murray,Kentucky,42071,South
CA-2016-115525,United States,Toledo,Ohio,43615,East
CA-2017-134845,United States,Louisville,Colorado,80027,West
US-2015-138919,United States,New York City,New York,10035,East
US-2016-160528,United States,Pharr,Texas,78577,Central
CA-2015-123568,United States,West Jordan,Utah,84084,West
CA-2017-124674,United States,Brownsville,Texas,78521,Central
CA-2015-164441,United States,New York City,New York,10011,East
CA-2017-169054,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-106719,United States,Billings,Montana,59102,West
CA-2017-116855,United States,Chesapeake,Virginia,23320,South
US-2016-164189,United States,Gresham,Oregon,97030,West
CA-2015-168480,United States,Lincoln Park,Michigan,48146,Central
US-2016-114293,United States,Gresham,Oregon,97030,West
CA-2017-134173,United States,Philadelphia,Pennsylvania,19143,East
US-2015-123960,United States,Monroe,Louisiana,71203,South
CA-2017-101749,United States,Pasadena,California,91104,West
US-2016-147991,United States,Chattanooga,Tennessee,37421,South
CA-2017-149559,United States,Long Beach,California,90805,West
CA-2015-135174,United States,Troy,Ohio,45373,East
CA-2017-125290,United States,Minneapolis,Minnesota,55407,Central
CA-2014-137351,United States,Seattle,Washington,98105,West
CA-2017-121419,United States,Columbus,Georgia,31907,South
US-2017-148054,United States,Meridian,Idaho,83642,West
CA-2016-128517,United States,Detroit,Michigan,48227,Central
US-2015-100377,United States,Chicago,Illinois,60623,Central
CA-2017-131492,United States,San Francisco,California,94110,West
CA-2016-144554,United States,Newark,Ohio,43055,East
CA-2017-127621,United States,Dallas,Texas,75081,Central
CA-2015-145184,United States,Newark,Delaware,19711,East
CA-2017-106859,United States,Albuquerque,New Mexico,87105,West
US-2017-120089,United States,Toledo,Ohio,43615,East
CA-2014-119375,United States,Newark,Delaware,19711,East
CA-2016-125206,United States,Los Angeles,California,90045,West
CA-2015-126137,United States,Los Angeles,California,90032,West
CA-2014-143903,United States,Dallas,Texas,75217,Central
CA-2014-104780,United States,San Diego,California,92037,West
CA-2017-101182,United States,Apple Valley,California,92307,West
US-2017-132297,United States,Louisville,Kentucky,40214,South
CA-2014-100328,United States,New York City,New York,10024,East
CA-2017-118773,United States,Houston,Texas,77070,Central
US-2017-159205,United States,Henderson,Kentucky,42420,South
CA-2016-112123,United States,Newark,Delaware,19711,East
CA-2015-114468,United States,Bolingbrook,Illinois,60440,Central
CA-2017-135692,United States,Fort Worth,Texas,76106,Central
CA-2017-131233,United States,New York City,New York,10024,East
CA-2017-119578,United States,Providence,Rhode Island,2908,East
CA-2016-124562,United States,Columbus,Ohio,43229,East
US-2017-140074,United States,New York City,New York,10024,East
CA-2016-103037,United States,Houston,Texas,77070,Central
CA-2017-127460,United States,Aurora,Illinois,60505,Central
CA-2016-121671,United States,Springfield,Missouri,65807,Central
CA-2016-150350,United States,Seattle,Washington,98105,West
CA-2015-121720,United States,Lakeland,Florida,33801,South
CA-2017-149895,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-147564,United States,New York City,New York,10011,East
CA-2014-136399,United States,Los Angeles,California,90049,West
CA-2014-107916,United States,Oceanside,New York,11572,East
CA-2017-164168,United States,Dallas,Texas,75081,Central
CA-2015-112557,United States,New York City,New York,10035,East
US-2014-122959,United States,San Antonio,Texas,78207,Central
CA-2017-162572,United States,Cincinnati,Ohio,45231,East
US-2016-148110,United States,Austin,Texas,78745,Central
CA-2017-131828,United States,Seattle,Washington,98105,West
CA-2014-109218,United States,Los Angeles,California,90004,West
CA-2016-120558,United States,New York City,New York,10035,East
US-2014-109036,United States,Seattle,Washington,98103,West
CA-2015-147830,United States,Newark,Ohio,43055,East
CA-2017-150497,United States,Maple Grove,Minnesota,55369,Central
CA-2014-128986,United States,Glendale,Arizona,85301,West
CA-2015-139584,United States,New York City,New York,10009,East
